family,seed,units,sr,input_scale,leak,task,val_nmse,test_nmse,alpha,replicate,val_rank_pct
ESN,51,100,0.5,1.0,1.0,mackey_glass,2.261140463860741e-06,3.23698112952166e-06,1e-08,mackey_glass__seed51,0.1851851851851851
ESN,51,100,0.5,1.0,1.0,narma10,0.6624297621366951,0.7464447260655178,1.0,narma10__seed51,1.0
ESN,51,100,0.5,1.0,1.0,lorenz,1.4742150697797224e-08,7.64798801092823e-09,1e-08,lorenz__seed51,0.1111111111111111
ESN,51,100,0.5,1.0,1.0,sunspots_annual,0.2443196186112134,0.15152151509051,0.01,sunspots_annual__seed51,0.9629629629629628
ESN,51,100,0.9,0.1,0.3,mackey_glass,5.365333057170337e-05,5.002016046169179e-05,1e-08,mackey_glass__seed51,0.6666666666666666
ESN,51,100,0.9,0.1,0.3,narma10,0.3322224442071336,0.2769048914564667,1e-06,narma10__seed51,0.4074074074074074
ESN,51,100,0.9,0.1,0.3,lorenz,2.5364076869590093e-05,4.5039161666988885e-05,1e-08,lorenz__seed51,0.8888888888888888
ESN,51,100,0.9,0.1,0.3,sunspots_annual,0.1863127648613942,0.1951526331614609,0.01,sunspots_annual__seed51,0.2592592592592592
ESN,51,100,0.9,0.1,0.7,mackey_glass,2.0298978608771104e-06,2.032065861679344e-06,1e-08,mackey_glass__seed51,0.1481481481481481
ESN,51,100,0.9,0.1,0.7,narma10,0.2032346174943114,0.208393106385912,1e-06,narma10__seed51,0.1111111111111111
ESN,51,100,0.9,0.1,0.7,lorenz,7.600756112595856e-08,5.803062323673641e-08,1e-08,lorenz__seed51,0.2962962962962963
ESN,51,100,0.9,0.1,0.7,sunspots_annual,0.1798806198944258,0.1744275556327559,1.0,sunspots_annual__seed51,0.1111111111111111
ESN,51,100,0.9,0.1,1.0,mackey_glass,5.530130451200166e-07,7.653211261702531e-07,1e-08,mackey_glass__seed51,0.037037037037037
ESN,51,100,0.9,0.1,1.0,narma10,0.1444237679759459,0.1971104201711357,0.01,narma10__seed51,0.037037037037037
ESN,51,100,0.9,0.1,1.0,lorenz,1.5195844249938253e-08,3.7730778920358895e-09,1e-08,lorenz__seed51,0.1481481481481481
ESN,51,100,0.9,0.1,1.0,sunspots_annual,0.2105810954222247,0.1500922869037202,1.0,sunspots_annual__seed51,0.5555555555555556
ESN,51,100,0.9,0.5,0.3,mackey_glass,8.956734308544936e-05,3.725570491967297e-05,1e-06,mackey_glass__seed51,0.7777777777777778
ESN,51,100,0.9,0.5,0.3,narma10,0.3685839837471267,0.2883222490187446,0.1,narma10__seed51,0.6296296296296297
ESN,51,100,0.9,0.5,0.3,lorenz,8.687155631166722e-06,1.827856265475801e-05,1e-08,lorenz__seed51,0.7407407407407407
ESN,51,100,0.9,0.5,0.3,sunspots_annual,0.1844757508667163,0.2317022947338815,0.01,sunspots_annual__seed51,0.2222222222222222
ESN,51,100,0.9,0.5,0.7,mackey_glass,4.89253849768727e-06,2.996441678514931e-06,1e-08,mackey_glass__seed51,0.2962962962962963
ESN,51,100,0.9,0.5,0.7,narma10,0.2910772388946452,0.2750917865670647,0.01,narma10__seed51,0.2962962962962963
ESN,51,100,0.9,0.5,0.7,lorenz,8.719284803593329e-08,6.499104927876444e-08,1e-08,lorenz__seed51,0.3333333333333333
ESN,51,100,0.9,0.5,0.7,sunspots_annual,0.1954897224440532,0.1408387585090273,1.0,sunspots_annual__seed51,0.4444444444444444
ESN,51,100,0.9,0.5,1.0,mackey_glass,1.481390486955583e-06,1.4645382403476697e-06,1e-07,mackey_glass__seed51,0.1111111111111111
ESN,51,100,0.9,0.5,1.0,narma10,0.357420498525665,0.4142568539395388,0.1,narma10__seed51,0.5185185185185185
ESN,51,100,0.9,0.5,1.0,lorenz,2.4528499059282562e-08,5.1828331581280965e-09,1e-08,lorenz__seed51,0.2222222222222222
ESN,51,100,0.9,0.5,1.0,sunspots_annual,0.2464416860074302,0.1709604048135147,10.0,sunspots_annual__seed51,1.0
ESN,51,100,0.9,1.0,0.3,mackey_glass,0.0001983572681916,9.747798000586167e-05,1e-05,mackey_glass__seed51,0.8888888888888888
ESN,51,100,0.9,1.0,0.3,narma10,0.3972295762809436,0.285278474488492,0.1,narma10__seed51,0.7777777777777778
ESN,51,100,0.9,1.0,0.3,lorenz,9.687963914166742e-06,3.217624488735417e-05,1e-07,lorenz__seed51,0.8148148148148148
ESN,51,100,0.9,1.0,0.3,sunspots_annual,0.2166822969890595,0.2799871532579767,0.1,sunspots_annual__seed51,0.5925925925925926
ESN,51,100,0.9,1.0,0.7,mackey_glass,1.6567152811315264e-05,2.007271199858648e-05,1e-05,mackey_glass__seed51,0.5185185185185185
ESN,51,100,0.9,1.0,0.7,narma10,0.372647434449654,0.4335016450010575,0.1,narma10__seed51,0.6666666666666666
ESN,51,100,0.9,1.0,0.7,lorenz,6.331723760176529e-07,5.42132497233256e-07,1e-07,lorenz__seed51,0.5185185185185185
ESN,51,100,0.9,1.0,0.7,sunspots_annual,0.1883536403313833,0.1430325527477487,1.0,sunspots_annual__seed51,0.3333333333333333
ESN,51,100,0.9,1.0,1.0,mackey_glass,7.611264931300412e-06,7.228307001362487e-06,1e-06,mackey_glass__seed51,0.3703703703703703
ESN,51,100,0.9,1.0,1.0,narma10,0.6167285076737545,0.701062126133636,1.0,narma10__seed51,0.925925925925926
ESN,51,100,0.9,1.0,1.0,lorenz,2.273353530772194e-07,1.5765696014247984e-07,1e-07,lorenz__seed51,0.4444444444444444
ESN,51,100,0.9,1.0,1.0,sunspots_annual,0.2423855682110393,0.1414765621886654,1.0,sunspots_annual__seed51,0.925925925925926
ESN,51,100,1.1,0.1,0.3,mackey_glass,0.0010728193886842,0.0004989406848779,0.0001,mackey_glass__seed51,1.0
ESN,51,100,1.1,0.1,0.3,narma10,0.3171213917638756,0.6830508351009806,1e-05,narma10__seed51,0.3703703703703703
ESN,51,100,1.1,0.1,0.3,lorenz,0.0021545049913251,0.0077793167844564,0.001,lorenz__seed51,1.0
ESN,51,100,1.1,0.1,0.3,sunspots_annual,0.2327059427743039,0.2907688216765963,0.1,sunspots_annual__seed51,0.7777777777777778
ESN,51,100,1.1,0.1,0.7,mackey_glass,1.0027305481276287e-05,5.352219929245884e-06,1e-06,mackey_glass__seed51,0.4444444444444444
ESN,51,100,1.1,0.1,0.7,narma10,0.1637198053251188,0.1630241601618558,1e-05,narma10__seed51,0.074074074074074
ESN,51,100,1.1,0.1,0.7,lorenz,2.102841145361472e-05,5.071473783829251e-05,1e-07,lorenz__seed51,0.8518518518518519
ESN,51,100,1.1,0.1,0.7,sunspots_annual,0.1762963428470951,0.1752358459041527,1.0,sunspots_annual__seed51,0.074074074074074
ESN,51,100,1.1,0.1,1.0,mackey_glass,1.8392039503407065e-05,1.3404679625445864e-05,1e-06,mackey_glass__seed51,0.5555555555555556
ESN,51,100,1.1,0.1,1.0,narma10,0.2071425018488815,0.1660791310893508,1.0,narma10__seed51,0.1481481481481481
ESN,51,100,1.1,0.1,1.0,lorenz,9.640169014194536e-06,1.4796092328810072e-05,1e-06,lorenz__seed51,0.7777777777777778
ESN,51,100,1.1,0.1,1.0,sunspots_annual,0.224031976286528,0.1747626827577559,1.0,sunspots_annual__seed51,0.6666666666666666
ESN,51,100,1.1,0.5,0.3,mackey_glass,0.0001352929751055,7.224943003852915e-05,1e-05,mackey_glass__seed51,0.8518518518518519
ESN,51,100,1.1,0.5,0.3,narma10,0.3657336906238158,0.2812216686056932,0.1,narma10__seed51,0.5925925925925926
ESN,51,100,1.1,0.5,0.3,lorenz,0.0006304975483473,0.0020575130764484,0.0001,lorenz__seed51,0.9629629629629628
ESN,51,100,1.1,0.5,0.3,sunspots_annual,0.1828287929159507,0.2611600486752222,0.1,sunspots_annual__seed51,0.1851851851851851
ESN,51,100,1.1,0.5,0.7,mackey_glass,1.9726942358362727e-05,1.230280027363978e-05,1e-05,mackey_glass__seed51,0.5925925925925926
ESN,51,100,1.1,0.5,0.7,narma10,0.2786599530177097,0.2774455607856059,0.1,narma10__seed51,0.2222222222222222
ESN,51,100,1.1,0.5,0.7,lorenz,7.776908001572339e-06,4.458110123244793e-06,1e-06,lorenz__seed51,0.7037037037037037
ESN,51,100,1.1,0.5,0.7,sunspots_annual,0.1888557312802126,0.1773119560245472,10.0,sunspots_annual__seed51,0.3703703703703703
ESN,51,100,1.1,0.5,1.0,mackey_glass,5.88530459387335e-06,5.793517627387631e-06,1e-05,mackey_glass__seed51,0.3333333333333333
ESN,51,100,1.1,0.5,1.0,narma10,0.3156807958362663,0.3538294721458836,1.0,narma10__seed51,0.3333333333333333
ESN,51,100,1.1,0.5,1.0,lorenz,2.606637934317572e-06,1.8242229560591183e-06,1e-05,lorenz__seed51,0.5555555555555556
ESN,51,100,1.1,0.5,1.0,sunspots_annual,0.2376763919925321,0.1569830803420829,10.0,sunspots_annual__seed51,0.8518518518518519
ESN,51,100,1.1,1.0,0.3,mackey_glass,0.0003217262776493,0.0001979445857764,0.0001,mackey_glass__seed51,0.9629629629629628
ESN,51,100,1.1,1.0,0.3,narma10,0.3986700915882574,0.304088322627362,0.1,narma10__seed51,0.8148148148148148
ESN,51,100,1.1,1.0,0.3,lorenz,0.0001143476816903,0.0001639724966371,1e-05,lorenz__seed51,0.925925925925926
ESN,51,100,1.1,1.0,0.3,sunspots_annual,0.2253006431823844,0.2871871394587545,0.1,sunspots_annual__seed51,0.7037037037037037
ESN,51,100,1.1,1.0,0.7,mackey_glass,7.355616797684845e-05,5.185022517935676e-05,0.0001,mackey_glass__seed51,0.7407407407407407
ESN,51,100,1.1,1.0,0.7,narma10,0.3490328268592738,0.3954317564507567,1.0,narma10__seed51,0.4814814814814814
ESN,51,100,1.1,1.0,0.7,lorenz,4.851794543903545e-06,3.962981116007854e-05,1e-08,lorenz__seed51,0.6296296296296297
ESN,51,100,1.1,1.0,0.7,sunspots_annual,0.1865248911223264,0.177574438411225,10.0,sunspots_annual__seed51,0.2962962962962963
ESN,51,100,1.1,1.0,1.0,mackey_glass,3.729975200460065e-05,3.5173956831978934e-05,0.0001,mackey_glass__seed51,0.6296296296296297
ESN,51,100,1.1,1.0,1.0,narma10,0.564851531074885,0.6384472183383263,1.0,narma10__seed51,0.8888888888888888
ESN,51,100,1.1,1.0,1.0,lorenz,7.453292270375335e-06,3.102908814239852e-06,0.001,lorenz__seed51,0.6666666666666666
ESN,51,100,1.1,1.0,1.0,sunspots_annual,0.2395506573500324,0.1329198327115296,1.0,sunspots_annual__seed51,0.8888888888888888
