variant,task,seed,readout,beta_pi,lambda_pi,gamma,effective_gamma,nominal_gamma,n,layers,topology,mixer,input_mode,channel,val_nmse,test_nmse,alpha
base_amplitude_rxzz,sunspots_annual,57,Z+ZZ,0.0,0.05,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0023515017429443,1.0143973163592883,1e-05
base_amplitude_rxzz,lorenz,58,Z+ZZ,0.0,0.05,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,58,Z+ZZ,0.0,0.05,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
base_amplitude_rxzz,narma10,58,Z+ZZ,0.0,0.05,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
base_amplitude_rxzz,sunspots_annual,58,Z+ZZ,0.0,0.05,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0018307836407614,1.0158546661955667,1e-06
base_amplitude_rxzz,lorenz,59,Z+ZZ,0.0,0.05,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,59,Z+ZZ,0.0,0.05,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,59,Z+ZZ,0.0,0.05,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
base_amplitude_rxzz,sunspots_annual,59,Z+ZZ,0.0,0.05,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0020615439148717,1.015177495347939,1e-07
base_amplitude_rxzz,lorenz,60,Z+ZZ,0.0,0.05,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-07
base_amplitude_rxzz,mackey_glass,60,Z+ZZ,0.0,0.05,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,60,Z+ZZ,0.0,0.05,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
base_amplitude_rxzz,sunspots_annual,60,Z+ZZ,0.0,0.05,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.002920501229874,1.0130470333352288,1e-06
base_amplitude_rxzz,lorenz,61,Z+ZZ,0.0,0.05,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,61,Z+ZZ,0.0,0.05,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
base_amplitude_rxzz,narma10,61,Z+ZZ,0.0,0.05,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
base_amplitude_rxzz,sunspots_annual,61,Z+ZZ,0.0,0.05,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0019658073451947,1.015451800286358,1e-07
base_amplitude_rxzz,lorenz,42,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,42,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,42,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713794,1e-08
base_amplitude_rxzz,sunspots_annual,42,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0023092450290456,1.0145066417390114,1e-07
base_amplitude_rxzz,lorenz,43,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110217,1.0026944750194426,1e-08
base_amplitude_rxzz,mackey_glass,43,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-06
base_amplitude_rxzz,narma10,43,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0045510097280843,1.027351042271381,1e-08
base_amplitude_rxzz,sunspots_annual,43,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0024829718108068,1.0140658819337578,1e-07
base_amplitude_rxzz,lorenz,44,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.219789684811024,1.0026944750194426,1e-08
base_amplitude_rxzz,mackey_glass,44,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-06
base_amplitude_rxzz,narma10,44,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0045510097280848,1.0273510422713803,1e-08
base_amplitude_rxzz,sunspots_annual,44,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0026993996921767,1.0135467839604944,1e-06
base_amplitude_rxzz,lorenz,45,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,45,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,45,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
base_amplitude_rxzz,sunspots_annual,45,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0023333231506273,1.014444175442626,1e-07
base_amplitude_rxzz,lorenz,46,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110292,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,46,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
base_amplitude_rxzz,narma10,46,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0045510097280848,1.02735104227138,1e-08
base_amplitude_rxzz,sunspots_annual,46,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0028349765437607,1.0132369118774232,1e-06
base_amplitude_rxzz,lorenz,47,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-06
base_amplitude_rxzz,mackey_glass,47,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,47,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
base_amplitude_rxzz,sunspots_annual,47,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.002166463454596,1.0148868166706668,1e-05
base_amplitude_rxzz,lorenz,48,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,48,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,48,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
base_amplitude_rxzz,sunspots_annual,48,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0017265927035053,1.016179516693813,1e-08
base_amplitude_rxzz,lorenz,49,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,49,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,49,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
base_amplitude_rxzz,sunspots_annual,49,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0029048962415947,1.0130813676173993,1e-08
base_amplitude_rxzz,lorenz,50,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.219789684811026,1.0026944750194429,1e-08
base_amplitude_rxzz,mackey_glass,50,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-06
base_amplitude_rxzz,narma10,50,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0045510097280848,1.0273510422713803,1e-08
base_amplitude_rxzz,sunspots_annual,50,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0026317890816892,1.0137055957030945,1e-08
base_amplitude_rxzz,lorenz,51,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.21978968481103,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,51,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
base_amplitude_rxzz,narma10,51,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.02735104227138,1e-08
base_amplitude_rxzz,sunspots_annual,51,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0018694719418648,1.0157372231073445,1e-06
base_amplitude_rxzz,lorenz,52,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,52,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,52,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713794,1e-08
base_amplitude_rxzz,sunspots_annual,52,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0027118188020578,1.0135179293293584,1e-06
base_amplitude_rxzz,lorenz,53,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,53,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,53,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
base_amplitude_rxzz,sunspots_annual,53,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0019929325056722,1.0153731649064413,1e-07
base_amplitude_rxzz,lorenz,54,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,54,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
base_amplitude_rxzz,narma10,54,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
base_amplitude_rxzz,sunspots_annual,54,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0030820116387176,1.012699502396606,1e-07
base_amplitude_rxzz,lorenz,55,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,55,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,55,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713794,1e-08
base_amplitude_rxzz,sunspots_annual,55,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.002600834608519,1.0137792983150158,1e-08
base_amplitude_rxzz,lorenz,56,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.219789684811012,1.0026944750194424,1e-08
base_amplitude_rxzz,mackey_glass,56,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
base_amplitude_rxzz,narma10,56,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0045510097280843,1.027351042271382,1e-08
base_amplitude_rxzz,sunspots_annual,56,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0022592047171794,1.0146379495899198,1e-07
base_amplitude_rxzz,lorenz,57,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,57,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,57,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
base_amplitude_rxzz,sunspots_annual,57,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.002822329107731,1.0132653505982527,1e-06
base_amplitude_rxzz,lorenz,58,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,58,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
base_amplitude_rxzz,narma10,58,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
base_amplitude_rxzz,sunspots_annual,58,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.001806909492297,1.0159279794657416,1e-08
base_amplitude_rxzz,lorenz,59,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,59,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,59,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
base_amplitude_rxzz,sunspots_annual,59,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0022256351706575,1.0147271899256172,1e-08
base_amplitude_rxzz,lorenz,60,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,60,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,60,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
base_amplitude_rxzz,sunspots_annual,60,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0022340816016189,1.014704647592235,1e-07
base_amplitude_rxzz,lorenz,61,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,61,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
base_amplitude_rxzz,narma10,61,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
base_amplitude_rxzz,sunspots_annual,61,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0024262688032004,1.0142072536399265,1e-08
base_amplitude_rxzz,lorenz,42,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,42,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,42,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
base_amplitude_rxzz,sunspots_annual,42,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.002207175129368,1.014776666994018,1e-07
base_amplitude_rxzz,lorenz,43,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.219789684811024,1.0026944750194426,1e-08
base_amplitude_rxzz,mackey_glass,43,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-06
base_amplitude_rxzz,narma10,43,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0045510097280848,1.0273510422713803,1e-08
base_amplitude_rxzz,sunspots_annual,43,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.002026862255183,1.015275831743767,1e-07
base_amplitude_rxzz,lorenz,44,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110217,1.0026944750194426,1e-08
base_amplitude_rxzz,mackey_glass,44,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-06
base_amplitude_rxzz,narma10,44,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0045510097280843,1.027351042271381,1e-08
base_amplitude_rxzz,sunspots_annual,44,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.00199524870811,1.0153664843967372,1e-06
base_amplitude_rxzz,lorenz,45,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,45,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,45,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
base_amplitude_rxzz,sunspots_annual,45,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0029306027279408,1.013024880759124,1e-07
base_amplitude_rxzz,lorenz,46,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110266,1.0026944750194429,1e-08
base_amplitude_rxzz,mackey_glass,46,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-06
base_amplitude_rxzz,narma10,46,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713803,1e-08
base_amplitude_rxzz,sunspots_annual,46,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0022186703255305,1.0147458233467292,1e-07
base_amplitude_rxzz,lorenz,47,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,47,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,47,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
base_amplitude_rxzz,sunspots_annual,47,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0026232256086949,1.013725922018056,1e-07
base_amplitude_rxzz,lorenz,48,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,48,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,48,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
base_amplitude_rxzz,sunspots_annual,48,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.00251869976629,1.0139779913250382,1e-08
base_amplitude_rxzz,lorenz,49,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,49,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,49,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
base_amplitude_rxzz,sunspots_annual,49,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.003179069314352,1.0124972202870248,1e-08
base_amplitude_rxzz,lorenz,50,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110217,1.0026944750194426,1e-08
base_amplitude_rxzz,mackey_glass,50,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,50,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0045510097280843,1.027351042271381,1e-08
base_amplitude_rxzz,sunspots_annual,50,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0020873032925748,1.0151051948482777,1e-08
base_amplitude_rxzz,lorenz,51,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.219789684811029,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,51,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
base_amplitude_rxzz,narma10,51,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.02735104227138,1e-08
base_amplitude_rxzz,sunspots_annual,51,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0025194474878256,1.013976161546386,1e-06
base_amplitude_rxzz,lorenz,52,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110323,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,52,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,52,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
base_amplitude_rxzz,sunspots_annual,52,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.002046941802769,1.015218757904132,1e-07
base_amplitude_rxzz,lorenz,53,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-07
base_amplitude_rxzz,mackey_glass,53,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
base_amplitude_rxzz,narma10,53,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
base_amplitude_rxzz,sunspots_annual,53,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0019860797387543,1.015392961273183,1e-07
base_amplitude_rxzz,lorenz,54,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110323,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,54,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
base_amplitude_rxzz,narma10,54,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0045510097280848,1.0273510422713796,1e-08
base_amplitude_rxzz,sunspots_annual,54,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0031472068350336,1.0125631028534907,1e-06
base_amplitude_rxzz,lorenz,55,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
base_amplitude_rxzz,mackey_glass,55,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
