task,seed,readout,beta_pi,lambda_pi,gamma,n,layers,topology,mixer,input_mode,channel,val_nmse,test_nmse,alpha
sunspots_annual,60,Z+ZZ,0.0,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0018512454120363,1.0157923446637147,1e-08
lorenz,61,Z+ZZ,0.0,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,2.219789684811031,1.002694475019443,1e-08
mackey_glass,61,Z+ZZ,0.0,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,61,Z+ZZ,0.0,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713799,1e-08
sunspots_annual,61,Z+ZZ,0.0,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0050954490531445,1.009256062204032,1e-08
lorenz,42,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,42,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,42,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,42,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050954620002817,1.0092560440754015,1e-08
lorenz,43,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-07
mackey_glass,43,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,43,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,43,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0049345965083016,1.0094844875118387,1e-08
lorenz,44,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,44,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,44,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,44,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050946544208124,1.00925717493156,1e-08
lorenz,45,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,45,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,45,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,45,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050954585870018,1.0092560488546938,1e-08
lorenz,46,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110323,1.002694475019443,1e-08
mackey_glass,46,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,46,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0045510097280848,1.0273510422713796,1e-08
sunspots_annual,46,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050938174488206,1.0092583471140049,1e-08
lorenz,47,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110323,1.002694475019443,1e-08
mackey_glass,47,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,47,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,47,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050954596908843,1.009256047309031,1e-08
lorenz,48,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mackey_glass,48,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,48,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,48,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050954543041057,1.0092560548516305,1e-08
lorenz,49,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mackey_glass,49,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,49,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,49,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.005095462003819,1.009256044070448,1e-08
lorenz,50,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,50,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,50,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,50,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050929144196663,1.0092596120000474,1e-08
lorenz,51,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110226,1.0026944750194426,1e-08
mackey_glass,51,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-06
narma10,51,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0045510097280848,1.0273510422713807,1e-08
sunspots_annual,51,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050950017251044,1.0092566885802128,1e-08
lorenz,52,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-07
mackey_glass,52,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,52,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,52,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050954416011373,1.0092560726384325,1e-08
lorenz,53,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-07
mackey_glass,53,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,53,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,53,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050873444046933,1.0092674183953998,1e-08
lorenz,54,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,2.219789684811033,1.002694475019443,1e-08
mackey_glass,54,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,54,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,54,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.005095437846044,1.0092560778963582,1e-08
lorenz,55,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,2.219789684811033,1.002694475019443,1e-08
mackey_glass,55,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,55,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0045510097280848,1.0273510422713796,1e-08
sunspots_annual,55,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0045473399783698,1.01006218502219,1e-08
lorenz,56,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-07
mackey_glass,56,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.0030732132063067,1e-08
narma10,56,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,56,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050159982813767,1.0093680837871055,1e-08
lorenz,57,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,2.21978968481103,1.002694475019443,1e-08
mackey_glass,57,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,57,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713799,1e-08
sunspots_annual,57,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050954585157779,1.0092560489544202,1e-08
lorenz,58,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,58,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,58,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,58,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004982189068743,1.0094162278761596,1e-08
lorenz,59,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110203,1.0026944750194426,1e-08
mackey_glass,59,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-06
narma10,59,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0045510097280845,1.027351042271381,1e-08
sunspots_annual,59,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050954619120454,1.0092560441989482,1e-08
lorenz,60,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-07
mackey_glass,60,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,60,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,60,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0047864660915127,1.0097006829837631,1e-08
lorenz,61,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110323,1.002694475019443,1e-08
mackey_glass,61,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,61,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0045510097280848,1.0273510422713796,1e-08
sunspots_annual,61,Z+ZZ,0.0,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050954620035497,1.0092560440708254,1e-08
lorenz,42,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.219631121063126,1.0025462606799218,100.0
mackey_glass,42,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0000899298805712,1.0030506169322282,1000.0
narma10,42,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0029215285312851,1.0264274309161752,100.0
sunspots_annual,42,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0093468985988316,1.0154198093031161,1000.0
lorenz,43,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.23108422545918,1.0080438569986334,1000.0
mackey_glass,43,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0029972423320992,1.0252591147477037,1000.0
narma10,43,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0043986148974362,1.0542804649728925,1e-08
sunspots_annual,43,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0058425811276233,1.009379337909887,1000.0
lorenz,44,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.2190390823293416,1.0021415453447808,1.0
mackey_glass,44,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0002758038172384,1.0031043826623975,1000.0
narma10,44,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0046391825482772,1.0267419996542357,1000.0
sunspots_annual,44,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.005512951458102,1.0101595716776783,1000.0
lorenz,45,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.2210127442598657,1.0003971779282836,1000.0
mackey_glass,45,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0022656544381316,1.0020578278700625,1000.0
narma10,45,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0015086113526432,1.027773671161089,100.0
sunspots_annual,45,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0050818266289827,1.0096476522958915,1000.0
lorenz,46,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.2198157105949234,1.0028428015451711,1000.0
mackey_glass,46,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9992978807897108,1.0037738213256429,1e-08
narma10,46,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0053874510140604,1.028591550599882,1000.0
sunspots_annual,46,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9916068122998898,1.013268640699829,10.0
lorenz,47,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.21416318494585,1.005700364785547,10.0
mackey_glass,47,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0038280801247614,0.9972829456192305,1000.0
narma10,47,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0114386571372405,1.0277361511855627,1000.0
sunspots_annual,47,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.005369461280799,1.0091064158485783,1000.0
lorenz,48,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.2292635717713334,0.997320451740521,1000.0
mackey_glass,48,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0049971032479896,1.0081373139508312,1000.0
narma10,48,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0055832562214675,1.0331968812100651,1000.0
sunspots_annual,48,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9978227262925715,1.0171664866795262,10.0
lorenz,49,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.2199239808083826,1.0026924125016317,1000.0
mackey_glass,49,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9997830631072304,1.0006386277210224,100.0
narma10,49,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0063526557467768,1.0280118280681623,1000.0
sunspots_annual,49,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0113732252806562,1.0107287342583737,1000.0
lorenz,50,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.219527123177429,1.003493589777114,1e-08
mackey_glass,50,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.00043393766739,1.0034703873375395,1000.0
narma10,50,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0049429906166216,1.0361944788756863,1.0
sunspots_annual,50,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0063039749324332,1.0503323779617142,1000.0
lorenz,51,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.2198670811276138,1.002786429981522,1000.0
mackey_glass,51,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.000414930598227,1.0031405850819708,1000.0
narma10,51,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.004928228460764,1.0278479175219732,1000.0
sunspots_annual,51,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0234370622377904,1.0047897761373754,1000.0
lorenz,52,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.228966333009291,0.9980710858765769,1000.0
mackey_glass,52,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.004240782898022,1.0069767588322998,1000.0
narma10,52,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0116233956517273,1.0239237385066733,1000.0
sunspots_annual,52,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9696960316028481,0.9808946667736022,1.0
lorenz,53,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.2055826824795792,0.9937608679943707,1000.0
mackey_glass,53,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.002516530565777,0.9956677785708075,1000.0
narma10,53,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9835759399663822,1.087469119376328,1e-08
sunspots_annual,53,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.005077555335954,1.008405184484812,1000.0
lorenz,54,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.229284090009665,1.0041839194897482,1000.0
mackey_glass,54,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0006261286953024,1.0009996774772592,1000.0
narma10,54,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9723696058569233,1.0327117116032354,100.0
sunspots_annual,54,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0062406526401693,1.010023669691359,1000.0
lorenz,55,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.2197762827129286,1.000366260397999,100.0
mackey_glass,55,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.736333152562271,0.7044490882343764,1e-08
narma10,55,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0105852503467991,1.0200551284421822,1000.0
sunspots_annual,55,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0054880111976514,1.009149666796861,1000.0
lorenz,56,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.231384923511817,0.972036958196021,1000.0
mackey_glass,56,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0007138878697541,1.0012567204021627,0.01
narma10,56,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.004575100185727,1.0275858920797933,1000.0
sunspots_annual,56,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9975787414989096,1.0104371865164177,10.0
lorenz,57,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.2191087896625423,1.0116660428158808,100.0
mackey_glass,57,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9813584071070636,1.0450544892682159,1e-08
narma10,57,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0049586035723237,1.0255707625568797,1000.0
sunspots_annual,57,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0053036024942403,1.0092508640118825,1000.0
lorenz,58,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.219091304810343,1.0003754590897016,10.0
mackey_glass,58,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.000485092427359,1.0033044351451186,1000.0
narma10,58,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9975064053447494,1.0286648776210476,10.0
sunspots_annual,58,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.95906484373626,1.207834394042309,100.0
lorenz,59,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.219807442277452,1.0027009442595367,1000.0
mackey_glass,59,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9985876943640621,1.004368841721969,1e-08
narma10,59,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0045066539238474,1.027510087623443,1000.0
sunspots_annual,59,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0052741212829808,1.0090383074556633,1000.0
lorenz,60,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.2306219915844134,1.0347036652398456,1e-08
mackey_glass,60,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.000902182305403,1.0029428398945457,1000.0
narma10,60,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0002254619731612,1.014657045735899,10.0
sunspots_annual,60,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0050725545740924,1.0093986769841017,1000.0
lorenz,61,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.219690503560691,1.0026758439923404,1e-08
mackey_glass,61,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.000113705268255,1.0030426880433874,1000.0
narma10,61,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0049780239504895,1.0280401283305902,1000.0
sunspots_annual,61,Z+ZZ,0.0,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0050728431723464,1.0100353654399148,100.0
lorenz,42,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,2.219789684811004,1.0026944750194422,1e-08
mackey_glass,42,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-05
narma10,42,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.004551009728084,1.0273510422713819,1e-08
sunspots_annual,42,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.0020106695827695,1.0153212458359582,0.001
lorenz,43,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,2.2197896847954874,1.0026944750189544,1e-08
mackey_glass,43,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,0.01
narma10,43,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.0045510097276051,1.0273510422725505,1e-08
sunspots_annual,43,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.0030074338716684,1.0128582388837417,0.01
lorenz,44,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,2.2197896848109715,1.002694475019441,1e-08
mackey_glass,44,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-05
narma10,44,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.004551009728083,1.0273510422713843,1e-08
sunspots_annual,44,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.0035231870409658,1.0118162121917096,0.0001
lorenz,45,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,2.2197896848109764,1.002694475019441,1e-08
mackey_glass,45,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,45,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.0045510097280832,1.0273510422713839,1e-08
sunspots_annual,45,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.0025990594841638,1.0137835612009864,0.001
lorenz,46,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,2.2197896848109933,1.0026944750194418,1e-08
mackey_glass,46,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-06
narma10,46,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.0045510097280836,1.0273510422713827,1e-08
sunspots_annual,46,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.0018907273602289,1.0156733385510106,1e-05
lorenz,47,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110052,1.0026944750194422,1e-08
mackey_glass,47,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-05
narma10,47,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.004551009728084,1.0273510422713819,1e-08
sunspots_annual,47,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.003392960684425,1.0120674959240437,0.01
lorenz,48,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,48,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,48,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,48,Z+ZZ,0.0,0.42,0.05,4,2,ring,rx_zz,uniform,amplitude,1.001339556664511,1.0175148535686267,0.0001
