seed,beta_pi,lambda_pi,gamma,MC,IPCmem,IPCnonlin,IPCtot,Vfeat,reff,n_features,n_diag_samples,mean_val_rank,mean_val_nmse,mean_test_nmse
57,0.22,0.28,0.22,3.0289882628114038,3.0289882628051674,3.4476706477766426,6.4766589105818095,0.008797959372719988,2.947067132919034,16,750,0.32755102040816325,0.1982200145864267,0.20985157645845584
57,0.22,0.28,0.3,2.792371652324749,2.7923716523201434,3.3195821972141646,6.1119538495343075,0.007429131540181154,2.8371425841833684,16,750,0.3683673469387755,0.20447262216322315,0.21193008916149597
57,0.22,0.42,0.0,0.0,0.0,0.006886346232242269,0.006886346232242269,0.23300652370492225,13.221902514378423,16,750,0.8051020408163265,1.203239756289984,0.962363898779415
57,0.22,0.42,0.05,4.528879347213348,4.692854858643962,1.643224213595827,6.336079072239789,0.005797234193044552,7.1883900878925155,16,750,0.44081632653061226,0.20595517091006593,0.22116621643222534
57,0.22,0.42,0.12,4.6847220244847545,4.694447546120544,2.8512041365860457,7.545651682706589,0.009415991722247692,4.658379301158133,16,750,0.3765306122448979,0.19851329522792047,0.2113998354895325
57,0.22,0.42,0.22,4.196279441150873,4.19627944114287,3.7128251420235654,7.909104583166435,0.012535236274366481,3.2680182253242758,16,750,0.26224489795918365,0.20110679281203078,0.20509926035302709
57,0.22,0.42,0.3,3.789204178589088,3.789204178580222,3.8238957890035556,7.613099967583778,0.013987659224287751,2.822759565946975,16,750,0.2163265306122449,0.20116699980747793,0.20696583725649945
57,0.5,0.0,0.0,0.0157718407156755,0.015771840711480967,0.01342365395736278,0.029195494668843747,0.45509940425852935,8.829789701175809,16,750,0.8061224489795918,1.1964293709731058,0.9654575312054402
57,0.5,0.0,0.05,0.0,0.0,0.858225557679978,0.858225557679978,0.01623538499486104,3.926507138517174,16,750,0.760204081632653,0.9618797364002498,0.8119819066299164
57,0.5,0.0,0.12,0.0,0.0,1.7903896407577282,1.7903896407577282,0.024010027583437385,3.208512951904401,16,750,0.7336734693877551,0.855107836321394,0.8114286020725572
57,0.5,0.0,0.22,0.0,0.002367788764843226,2.6070829071521873,2.6094506959170305,0.02987421026205131,2.666722394341701,16,750,0.726530612244898,0.8605441964697497,0.8071266124531873
57,0.5,0.0,0.3,0.0,0.000711422359286229,2.980440847904657,2.981152270263943,0.03211719996567275,2.363352597599877,16,750,0.713265306122449,0.9726046699027272,0.835117332688655
57,0.5,0.05,0.0,0.005625470352418893,0.021227063121799228,0.0,0.021227063121799228,0.24021054445118198,13.463166160680228,16,750,0.8091836734693878,0.9558574765205501,0.9110027896286079
57,0.5,0.05,0.05,1.5430309882751385,1.5430309882699706,1.8968554686076633,3.439886456877634,0.01317389873562003,6.9566006163465,16,750,0.5448979591836735,0.2488629831507926,0.264559668950029
57,0.5,0.05,0.12,1.9176636651581869,1.9176636651538113,2.698204354865031,4.615868020018842,0.020075278699478574,5.443175899081335,16,750,0.4826530612244898,0.22264485625664357,0.22856967866041827
57,0.5,0.05,0.22,1.912324491451066,1.9123244914466797,2.864632697217197,4.776957188663877,0.026146661015576764,4.081377510885509,16,750,0.47653061224489796,0.21694610025534294,0.22059144891679233
57,0.5,0.05,0.3,1.8461030705513801,1.8461030705468553,2.7281977739954706,4.574300844542326,0.02960413882965858,3.5587674815768606,16,750,0.47040816326530616,0.21402502876034676,0.21524775334612206
57,0.5,0.1,0.0,0.013987214968614103,0.022194255531886253,0.023710916717891828,0.04590517224977808,0.24146376131789524,13.456599927430192,16,750,0.8755102040816326,1.2929025204547744,1.0828721962617198
57,0.5,0.1,0.05,1.5983897034595707,1.6088339597748207,2.018187257742806,3.6270212175176266,0.00968138609884599,8.244285957375284,16,750,0.5551020408163265,0.261302427569318,0.27524633487590633
57,0.5,0.1,0.12,1.858214496001091,1.8585558129630404,2.6553187659078406,4.513874578870881,0.016677678362546508,6.0015232077936576,16,750,0.5275510204081633,0.22625914425994817,0.23162112466980414
57,0.5,0.1,0.22,1.9730738695308383,1.9752949092285768,2.80279131574904,4.778086224977617,0.02316722469220844,4.351814787001068,16,750,0.4520408163265306,0.2099803323926238,0.21920444850143672
57,0.5,0.1,0.3,1.9594092712229303,1.9594092712207334,2.670853089409424,4.630262360630157,0.026653763448492823,3.686803073955493,16,750,0.4346938775510204,0.20820250795266862,0.21889043326940533
57,0.5,0.12,0.0,0.0,0.00364812148809035,0.0,0.00364812148809035,0.24128065430340334,13.438879005766223,16,750,0.903061224489796,1.313600949641149,1.0108164202768828
57,0.5,0.12,0.05,1.6678120854667944,1.6678120854597744,2.023882640554177,3.6916947260139517,0.008897526261102268,7.858065748728045,16,750,0.5530612244897959,0.2572912902290014,0.26973851888430855
57,0.5,0.12,0.12,1.9282746244794668,1.9282746244772038,2.64923617437898,4.577510798856183,0.015822263693084336,5.5318110354571575,16,750,0.5173469387755102,0.22247427897176042,0.231744571007428
57,0.5,0.12,0.22,2.005030823576055,2.0050308235718726,2.501398232623133,4.506429056195006,0.022170546410914253,4.087412254592909,16,750,0.45408163265306123,0.21141224744385712,0.2176314968530551
57,0.5,0.12,0.3,1.9670503509307928,1.9670503509265336,2.343232030175215,4.310282381101748,0.025337933883873537,3.5059309241131777,16,750,0.45,0.21382244947628654,0.21978626156945547
57,0.5,0.16,0.0,0.021958498782916114,0.03838870336726974,0.012411138225241536,0.050799841592511275,0.25025601096616273,13.159366218747046,16,750,0.763265306122449,1.2661351901772944,1.1063142457088064
57,0.5,0.16,0.05,1.5338692606267208,1.5338692606194528,1.7739015382495227,3.3077707988689755,0.009036791834793494,7.027973708962358,16,750,0.5612244897959184,0.2459156884128566,0.29116977460446514
57,0.5,0.16,0.12,1.9133152734928494,1.9133152734863845,2.2859940613389482,4.199309334825333,0.015315180781292998,4.896535018704105,16,750,0.49795918367346936,0.2173736794132043,0.24008378614459724
57,0.5,0.16,0.22,2.029489055811542,2.029489055807413,2.2702339367895417,4.299722992596955,0.020200038774867417,3.7946046748743125,16,750,0.47346938775510206,0.21868229585838025,0.22596069693135412
57,0.5,0.16,0.3,1.8985449762174582,1.8985449762130493,2.122851710506397,4.021396686719447,0.0222728804237039,3.220620071857957,16,750,0.4673469387755102,0.22258615297700762,0.22823148331627927
57,0.5,0.28,0.0,0.02204675634511777,0.02330601299548385,0.017983665302222507,0.041289678297706356,0.2455767460793501,13.279695596046862,16,750,0.9122448979591837,1.3005241323068826,1.012197741190733
57,0.5,0.28,0.05,1.3799543481801586,1.3841005888667595,1.2881968503706553,2.672297439237415,0.011976811931805206,6.016110579988966,16,750,0.5836734693877551,0.3020254937838578,0.31487982649927526
57,0.5,0.28,0.12,1.6573736893521367,1.6573736893430275,2.254855796785562,3.91222948612859,0.015083548979185842,4.371357540060818,16,750,0.5479591836734694,0.23699931411747638,0.24377134635002334
57,0.5,0.28,0.22,1.6321236170888405,1.6321236170817484,2.284151552069987,3.9162751691517355,0.017003523003688167,2.8317296200187987,16,750,0.5071428571428571,0.22369424493922105,0.23293890899027067
57,0.5,0.28,0.3,1.5415348088467948,1.5415348088395466,2.0977770752620692,3.639311884101616,0.01847637932296204,2.0303811332788753,16,750,0.5091836734693878,0.23188541211082755,0.2505020734259785
57,0.5,0.42,0.0,0.0,0.0034486296190908705,0.004522825644465489,0.00797145526355636,0.25259887730924224,13.076163154841343,16,750,0.7826530612244897,1.220139820679946,0.9683157725932804
57,0.5,0.42,0.05,1.6105199907583458,1.6301031846206346,2.0046939283588365,3.634797112979471,0.010946550837982119,8.041710895927642,16,750,0.5744897959183674,0.26885544351940605,0.28552316198261807
57,0.5,0.42,0.12,1.8719322109334036,1.8746472074528944,2.720172541180864,4.594819748633759,0.01792183908213559,6.150051593736398,16,750,0.5275510204081633,0.2247770382763909,0.24178057308925255
57,0.5,0.42,0.22,1.9334575407727495,1.93345754076841,2.8985230829430395,4.831980623711449,0.02428786036737607,4.474967106864184,16,750,0.42857142857142855,0.21338469993712397,0.2276225164653179
57,0.5,0.42,0.3,1.9619658493803096,1.9619658493760301,2.7425413264499214,4.704507175825952,0.02791201603984561,3.77068815957982,16,750,0.4163265306122449,0.20827794372404962,0.22506316527711823
58,0.0,0.0,0.0,0.004775210634074378,0.004775210629865634,0.005853711858204713,0.010628922488070347,0.6033426366009931,14.098512254868787,16,750,0.8081632653061224,1.3064151195314695,1.0122455721142591
58,0.0,0.0,0.05,0.0,0.0,0.0,0.0,3.1313923192794347e-07,5.812845964302932,16,750,0.846938775510204,1.306929556620084,1.0113493309038146
58,0.0,0.0,0.12,0.0,0.0,0.0,0.0,8.23079351425034e-15,0.0,16,750,0.861734693877551,1.3070304624231197,1.0111559528968281
58,0.0,0.0,0.22,0.0,0.0,0.0,0.0,8.667393777240279e-15,0.0,16,750,0.8576530612244898,1.3073819028580265,1.0105936936418722
58,0.0,0.0,0.3,0.0,0.0,0.0,0.0,6.434142367035043e-15,0.0,16,750,0.8801020408163265,1.3073819028580134,1.0105936936418916
58,0.0,0.05,0.0,0.012548730016080922,0.04253103763533028,0.004779338570076175,0.04731037620540646,0.3305366137037524,12.023582517604181,16,750,0.7938775510204081,1.3028377807492868,1.0024561581467801
58,0.0,0.05,0.05,0.0,0.0,0.0,0.0,9.588586997778481e-08,2.8961598165762266,16,750,0.8107142857142857,1.3066536286685346,1.0119905855874944
58,0.0,0.05,0.12,0.0,0.0,0.0,0.0,2.96920244752469e-14,0.0,16,750,0.8464285714285714,1.3065657332672467,1.0122433491731742
58,0.0,0.05,0.22,0.0,0.0,0.0,0.0,1.0108049057669369e-14,0.0,16,750,0.8520408163265306,1.3070945231309588,1.0110415658510263
58,0.0,0.05,0.3,0.0,0.0,0.0,0.0,8.328298791824204e-15,0.0,16,750,0.8673469387755102,1.3073808771919015,1.010595130296796
58,0.0,0.1,0.0,0.048724251887911185,0.061849150380425044,0.0,0.061849150380425044,0.2702662527876736,9.796573705434296,16,750,0.8142857142857143,1.287609158662164,1.1067964171326352
58,0.0,0.1,0.05,0.0,0.0,0.0,0.0,2.6859667517833007e-09,0.0,16,750,0.8571428571428572,1.3066900179503458,1.0118942200908356
58,0.0,0.1,0.12,0.0,0.0,0.0,0.0,5.95373833512327e-15,0.0,16,750,0.8443877551020408,1.3065597647301306,1.0122616774907178
58,0.0,0.1,0.22,0.0,0.0,0.0,0.0,9.905260042468696e-15,0.0,16,750,0.8581632653061224,1.3073736655626784,1.0106052606689446
58,0.0,0.1,0.3,0.0,0.0,0.0,0.0,5.8044620137903466e-15,0.0,16,750,0.8770408163265306,1.3073818953199443,1.0105937041967674
58,0.0,0.12,0.0,0.0,0.00870723751862934,0.0,0.00870723751862934,0.2700872573905589,8.579440502926815,16,750,0.9734693877551021,1.308824346340478,1.009564422786649
58,0.0,0.12,0.05,0.0,0.0,0.0,0.0,8.599293164891676e-10,0.0,16,750,0.8551020408163266,1.3066680141395521,1.0119519663752674
58,0.0,0.12,0.12,0.0,0.0,0.0,0.0,7.549928805760048e-15,0.0,16,750,0.8418367346938775,1.3065909572700682,1.0121676324024664
58,0.0,0.12,0.22,0.0,0.0,0.0,0.0,1.2503617088885642e-14,0.0,16,750,0.8571428571428572,1.3073802115632822,1.0105960631940811
58,0.0,0.12,0.3,0.0,0.0,0.0,0.0,9.581082047508438e-15,0.0,16,750,0.8556122448979592,1.307381902444337,1.010593694221125
58,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.2757749468534453,7.077291588564047,16,750,0.9755102040816327,1.309100679288438,1.011117910359344
58,0.0,0.16,0.05,0.0,0.0,0.0,0.0,4.7781648277366646e-11,0.0,16,750,0.8489795918367347,1.3065596017059293,1.0122621813170836
58,0.0,0.16,0.12,0.0,0.0,0.0,0.0,9.14613551341374e-15,0.0,16,750,0.8290816326530612,1.3067705995919774,1.0116951682371982
58,0.0,0.16,0.22,0.0,0.0,0.0,0.0,1.4165992802649206e-14,0.0,16,750,0.8576530612244898,1.3073812575744523,1.0105945973737192
58,0.0,0.16,0.3,0.0,0.0,0.0,0.0,8.381877509219757e-15,0.0,16,750,0.8724489795918368,1.3073819020815072,1.0105936947291572
58,0.0,0.28,0.0,0.02337867519302772,0.08368942453706651,0.01069820668468724,0.09438763122175375,0.27889429402021926,5.926154030128181,16,750,0.9418367346938775,1.308733366054701,1.013219288368575
58,0.0,0.28,0.05,0.0,0.0,0.0,0.0,1.1275839900834236e-11,0.0,16,750,0.8545918367346939,1.306806834705424,1.0116113565712312
58,0.0,0.28,0.12,0.0,0.0,0.0,0.0,2.2245566334260223e-14,0.0,16,750,0.8214285714285714,1.3067869204110965,1.0116570127146531
58,0.0,0.28,0.22,0.0,0.0,0.0,0.0,2.3739939700358386e-14,0.0,16,750,0.8244897959183674,1.306933647392145,1.0113413790659187
58,0.0,0.28,0.3,0.0,0.0,0.0,0.0,9.050579714658348e-15,0.0,16,750,0.8755102040816327,1.3073535846242423,1.0106337395933223
58,0.0,0.42,0.0,0.0,0.0,0.020704975002077575,0.020704975002077575,0.2616219751917354,11.441973160585745,16,750,0.7775510204081633,1.2940369115796777,1.0600447914745441
58,0.0,0.42,0.05,0.0,0.0,0.0,0.0,8.456983630915366e-09,0.0,16,750,0.8112244897959184,1.30655769916822,1.012268059479489
58,0.0,0.42,0.12,0.0,0.0,0.0,0.0,6.757066047396523e-15,0.0,16,750,0.8454081632653061,1.3065653085467661,1.012244648056432
58,0.0,0.42,0.22,0.0,0.0,0.0,0.0,1.0988958159433636e-14,0.0,16,750,0.8540816326530613,1.3073461711589744,1.010644355493183
58,0.0,0.42,0.3,0.0,0.0,0.0,0.0,8.504658117664286e-15,0.0,16,750,0.8704081632653061,1.307381828071449,1.01059379836115
58,0.02,0.0,0.0,0.0058878358402094655,0.016687528155818088,0.011431984757515057,0.028119512913333145,0.4854796178230749,11.887818390255164,16,750,0.8040816326530612,1.3065343873244708,1.01179898033823
58,0.02,0.0,0.05,0.0,0.0,0.41567069004267254,0.41567069004267254,7.30046058024759e-05,5.685133197110886,16,750,0.7255102040816327,1.1002251527704454,0.8815456922988263
58,0.02,0.0,0.12,0.0,0.0,0.6235340203708046,0.6235340203708046,8.282195373832704e-05,3.9884234484585837,16,750,0.7642857142857142,1.2206920010082412,0.9629725173133628
58,0.02,0.0,0.22,0.0,0.0,1.2236312631608097,1.2236312631608097,8.569149324357287e-05,2.783795355317926,16,750,0.7510204081632653,1.2625512330616893,0.9882228576617562
58,0.02,0.0,0.3,0.0,0.0010707104277095647,1.9308970893118378,1.9319677997395472,8.504236322833122e-05,2.2441787036330747,16,750,0.7551020408163265,1.2732615784023764,0.9944877514993367
58,0.02,0.05,0.0,0.0086111578962218,0.05742055617305364,0.0,0.05742055617305364,0.2865783421457939,13.232802574090249,16,750,0.7846938775510204,1.3014039617298478,1.0059217960037556
58,0.02,0.05,0.05,8.64751912678392,12.326283529426084,0.042181607054760595,12.368465136480845,0.0007097240769092454,5.103611774540789,16,750,0.33163265306122447,0.1881870220817083,0.1941329112998316
58,0.02,0.05,0.12,9.27886041511725,11.40702936220887,0.34800375621761415,11.755033118426486,0.0010959293673458036,3.530721059941688,16,750,0.17448979591836733,0.08647491764509295,0.11366915296351224
58,0.02,0.05,0.22,8.812099867180681,9.526199268088236,1.4264826820950836,10.952681950183319,0.0013976183339447818,2.5704807603934574,16,750,0.23775510204081632,0.1451437063437011,0.17612203797920611
58,0.02,0.05,0.3,7.419129551650782,7.419129551645312,2.2673087921193553,9.686438343764667,0.001494385889126469,2.211176957231425,16,750,0.27346938775510204,0.185988031948999,0.20387329635200002
58,0.02,0.1,0.0,0.0,0.007138355860195289,0.0,0.007138355860195289,0.2468060652423686,13.624725630106434,16,750,0.7938775510204081,1.2826723040735033,1.076122472683159
58,0.02,0.1,0.05,9.284155441769146,12.744030367692384,0.14961189938258068,12.893642267074965,0.0007790983659330256,4.72228834182973,16,750,0.22040816326530613,0.09239112685834297,0.107887721152164
58,0.02,0.1,0.12,9.424199665723938,10.623269590913669,1.0967837746628817,11.72005336557655,0.0012520369060718744,2.9132376010233862,16,750,0.15102040816326529,0.07980016601859319,0.10147425354597331
58,0.02,0.1,0.22,7.56017032723525,7.587030488507086,2.543797929944957,10.130828418452044,0.00154951051956634,2.1765409799511533,16,750,0.26224489795918365,0.18202086898111233,0.20160848676404522
58,0.02,0.1,0.3,6.284257571145062,6.284257571138907,2.9697363816114284,9.253993952750335,0.0015558410686855183,1.966526876112722,16,750,0.29183673469387755,0.19551734925818304,0.2060387541709121
58,0.02,0.12,0.0,0.0,0.0,0.0,0.0,0.24104931468615826,8.975231114248775,16,750,0.8285714285714285,1.3075100918558993,1.0115019671441448
58,0.02,0.12,0.05,9.123308192116445,12.741177521117226,0.18089504804693557,12.922072569164161,0.0007454182037414298,4.326242888351885,16,750,0.26224489795918365,0.07890553552916835,0.09916257628012744
58,0.02,0.12,0.12,8.904650144703602,9.556235860539863,2.011897100172514,11.568132960712376,0.0011750347929559357,2.573617721203404,16,750,0.16122448979591836,0.09954233484277644,0.12396272313885734
58,0.02,0.12,0.22,6.696421473640279,6.722483226403476,3.1019989965418295,9.824482222945306,0.0013578313571466077,2.019032412922035,16,750,0.29897959183673467,0.18546180505774212,0.1999999943535844
58,0.02,0.12,0.3,5.860698505690436,5.860698505686167,3.168506557951901,9.029205063638068,0.0012816691697428045,1.8714682074449382,16,750,0.32448979591836735,0.1979623200384269,0.20647087229057393
58,0.02,0.16,0.0,0.0,0.0,0.017256808461523776,0.017256808461523776,0.25993275911104047,11.014390989643708,16,750,0.6887755102040816,1.236746763823056,1.0177900169268201
58,0.02,0.16,0.05,8.822411925516425,11.768015657680529,0.908045849376755,12.676061507057284,0.0008234767906873014,4.492665875549007,16,750,0.27755102040816326,0.10733513105856266,0.12287723648452778
58,0.02,0.16,0.12,8.086239452789643,8.270812106127574,3.399377907267295,11.670190013394869,0.001017913465181836,2.503833039946628,16,750,0.19999999999999998,0.17441153493730074,0.19062638221024514
58,0.02,0.16,0.22,6.237576754216729,6.237818628547668,4.237144330163603,10.47496295871127,0.0009583103680294905,2.230504236841166,16,750,0.2571428571428571,0.19834471188894565,0.209786534426718
58,0.02,0.16,0.3,5.471694626192682,5.471694626185328,3.690390945987204,9.162085572172533,0.0009491559279693519,2.270598999550402,16,750,0.3030612244897959,0.20177171290762835,0.21032830449321363
58,0.02,0.28,0.0,0.029322670645084647,0.029322670638865067,0.006694504372778853,0.03601717501164392,0.2580026851748036,9.14344908931495,16,750,0.773469387755102,1.281894771277686,1.0272217513310822
58,0.02,0.28,0.05,7.980398765541034,10.763498422644794,0.897352287098435,11.66085070974323,0.0022684732126377156,4.1509087595189325,16,750,0.24489795918367346,0.1056952383281079,0.12780083616254967
58,0.02,0.28,0.12,8.006657740881197,8.592869693965245,2.461053835546683,11.053923529511927,0.0024035094510674654,3.172625101154289,16,750,0.21836734693877552,0.13994683578508646,0.16228470637509115
58,0.02,0.28,0.22,7.0425949299577635,7.083754875722768,3.1963103366858836,10.280065212408651,0.0016962371883190146,2.676707961466242,16,750,0.15510204081632653,0.16444361499639198,0.1938070017723516
58,0.02,0.28,0.3,6.025575312169173,6.025575312160636,3.299978875345822,9.325554187506459,0.0013031091024805434,2.4519814102054562,16,750,0.19081632653061226,0.18139992290964735,0.20241490165939757
58,0.02,0.42,0.0,0.0,0.017218984684643113,0.01044479006801402,0.027663774752657133,0.2646870411787612,11.871965306103348,16,750,0.7918367346938776,1.2972212812163364,1.0626912878157477
58,0.02,0.42,0.05,9.12797472594638,13.130518409190255,0.05678050076178087,13.187298909952036,0.0008141941033937373,4.842854635151364,16,750,0.29591836734693877,0.13309818256828784,0.15729218819742366
58,0.02,0.42,0.12,9.500126468042449,11.358178989721218,0.593418003683728,11.951596993404946,0.0012729663259179406,3.2085185371669964,16,750,0.21122448979591835,0.09442403847018777,0.11942905315810262
58,0.02,0.42,0.22,8.450729297265324,8.553106952013437,1.7091522768979335,10.26225922891137,0.0016136594778729024,2.333638538223254,16,750,0.1959183673469388,0.1685970855684833,0.19076738278636482
58,0.02,0.42,0.3,7.07712342783886,7.077123427832823,2.4408225509013564,9.51794597873418,0.0016828922328671956,2.0604649988145938,16,750,0.2510204081632653,0.19288937818660645,0.20638883078221418
58,0.04,0.0,0.0,0.009558814888497857,0.016871600545465326,0.01913389703470536,0.03600549758017069,0.5076132758300134,13.357280081622537,16,750,0.7714285714285715,1.305529757306988,1.0134354531703622
58,0.04,0.0,0.05,0.0,0.0,0.4318297169367328,0.4318297169367328,0.00028659622358714627,5.686032423821341,16,750,0.7244897959183674,1.066256432455634,0.8666441111881708
58,0.04,0.0,0.12,0.0,0.0,0.6443839086097405,0.6443839086097405,0.000328459477147038,3.980060591054711,16,750,0.7683673469387755,1.2051643185994816,0.9588726568098062
58,0.04,0.0,0.22,0.0,0.0,1.2571619333695316,1.2571619333695316,0.0003411842115070308,2.780751198653287,16,750,0.7510204081632653,1.2596056586447895,0.9861055533019717
58,0.04,0.0,0.3,0.0,0.0,2.0810256696426466,2.0810256696426466,0.0003390542389526661,2.2427330730374018,16,750,0.7571428571428571,1.2708747856101175,0.9932168711325794
58,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.2493225982826342,13.71886567273877,16,750,0.8530612244897959,1.305634313934588,1.0071302894171335
58,0.04,0.05,0.05,8.140094745879967,11.09485016947483,0.07517091664649023,11.17002108612132,0.001402060400677232,5.245969022946141,16,750,0.32346938775510203,0.15374425745929615,0.16417705110498587
58,0.04,0.05,0.12,8.77861233531592,10.374660929192046,0.5228698842513231,10.89753081344337,0.002184834347309291,3.5923189640579056,16,750,0.16428571428571428,0.10320448547658059,0.12709018941240438
58,0.04,0.05,0.22,7.858167614310053,8.139820697672093,1.9541011211929598,10.093921818865052,0.002793527833196802,2.611514207071288,16,750,0.21836734693877552,0.16912963005482623,0.19706043196902467
58,0.04,0.05,0.3,6.888334861721106,6.888334861716747,2.851338672515535,9.739673534232281,0.0029895476346718866,2.2490335920127125,16,750,0.21122448979591837,0.1908061034234088,0.2044591370079779
58,0.04,0.1,0.0,0.0,0.0,0.0,0.0,0.24632203363520894,14.421264536056109,16,750,0.7040816326530612,1.2557468026539034,1.0322575967699954
58,0.04,0.1,0.05,8.669292324095137,10.955396768559858,0.369475471522386,11.324872240082243,0.0015385214363216528,4.814996779731036,16,750,0.21020408163265308,0.10272791129533901,0.11591516068691873
58,0.04,0.1,0.12,8.627931935731002,9.254463816134598,1.4801696767111574,10.734633492845756,0.002490009023987098,2.936492134504344,16,750,0.09183673469387754,0.10396340492677185,0.12609317428994785
58,0.04,0.1,0.22,6.703074552220888,6.70307455221406,3.0333960189211613,9.736470571135222,0.0030891056209706655,2.1927417674318117,16,750,0.23877551020408164,0.1884079318648939,0.20399198792890516
58,0.04,0.1,0.3,5.943994938635255,5.943994938630828,3.5937014952848596,9.537696433915688,0.003105298573743429,1.9831419662236152,16,750,0.2724489795918367,0.1973658356144877,0.20799120929812384
58,0.04,0.12,0.0,0.0,0.0,0.012381677745185393,0.012381677745185393,0.2563436027205653,12.8444978518522,16,750,0.8959183673469387,1.3060407816884547,1.0122687874748393
58,0.04,0.12,0.05,8.447445830806982,10.802357353697692,0.6979240442532353,11.500281397950928,0.0014754317798651392,4.4051737405446145,16,750,0.27040816326530615,0.0880847134769315,0.10668059658510673
58,0.04,0.12,0.12,7.739294891960694,8.036767201575806,2.52779621276858,10.564563414344386,0.0023383413017461917,2.602964279306543,16,750,0.1010204081632653,0.12766432015835802,0.15502569407231967
58,0.04,0.12,0.22,6.036775430697844,6.044770390394183,3.5489124640842706,9.593682854478454,0.002707425230921683,2.037578795895472,16,750,0.26326530612244897,0.1929000617226322,0.20615069182145299
58,0.04,0.12,0.3,5.522780162644808,5.522780162641541,3.910769759939622,9.433549922581163,0.002560183615745269,1.890209876294955,16,750,0.32857142857142857,0.2000637472500124,0.2076891794335122
58,0.04,0.16,0.0,0.004399490589674704,0.016184288617596465,0.012218076956341584,0.02840236557393805,0.25724341598084577,12.519490477405192,16,750,0.8673469387755102,1.3022635687820114,1.005019763207749
58,0.04,0.16,0.05,8.168544859781626,10.021630277607212,1.5130151584834137,11.534645436090626,0.0016454068280842794,4.724148503113796,16,750,0.28877551020408165,0.13153173205040045,0.14359788022621733
58,0.04,0.16,0.12,7.135742509750069,7.203688889832471,3.8871679791018208,11.090856868934292,0.0020296737899064498,2.5962397807449302,16,750,0.16020408163265307,0.1903555272488741,0.19996978126471637
58,0.04,0.16,0.22,5.8083350384978285,5.808335038490992,4.480355788131691,10.288690826622684,0.0019151215356760073,2.281773316103488,16,750,0.25918367346938775,0.2003889148596349,0.2116641292825494
58,0.04,0.16,0.3,5.2068443833511076,5.206844383342748,4.329510012593046,9.536354395935794,0.0018975834530917594,2.3066329917661923,16,750,0.27346938775510204,0.20226481365250948,0.21195534137335595
58,0.04,0.28,0.0,0.003376686035457377,0.014875496143646583,0.0,0.014875496143646583,0.24288035223209975,12.733657084030325,16,750,0.7714285714285714,1.2873578265090562,1.0132171069276183
58,0.04,0.28,0.05,7.086363031270162,8.723768642985405,1.465383738480308,10.189152381465712,0.004551047814230836,4.48124867131554,16,750,0.24795918367346936,0.11323399616061636,0.13767149864667771
58,0.04,0.28,0.12,6.990303744632604,7.127383413426074,3.0182172358268944,10.145600649252968,0.004773001303114228,3.373509879850829,16,750,0.20714285714285713,0.15659005945141857,0.1829273507630032
58,0.04,0.28,0.22,6.082492212382603,6.091252427575835,3.5500958833671215,9.641348310942956,0.0034018914906002225,2.8176083596258543,16,750,0.14387755102040817,0.17862706838719936,0.20187837051956406
58,0.04,0.28,0.3,5.504756835005567,5.504756834998891,3.854816567302082,9.359573402300974,0.002627935596898943,2.544299863277159,16,750,0.17244897959183672,0.18912174638003368,0.2044941860317982
58,0.04,0.42,0.0,0.0,0.003190187013996537,0.0,0.003190187013996537,0.26285304759864303,12.922678242024002,16,750,0.789795918367347,1.2997876652092004,1.0505537347302605
58,0.04,0.42,0.05,8.677524506077395,11.555455107110339,0.13011096961043,11.685566076720768,0.0016008207837283866,4.90309953845651,16,750,0.25918367346938775,0.1270960627766887,0.14897095151417059
58,0.04,0.42,0.12,8.913503830431821,9.882369813395252,0.885730519901343,10.768100333296594,0.0025271818919846006,3.2348802376714128,16,750,0.17142857142857143,0.11485020895341866,0.13347397291910743
58,0.04,0.42,0.22,7.541346189229296,7.547449554424726,2.1214602269327747,9.6689097813575,0.003213742527969527,2.3529966029640756,16,750,0.16224489795918368,0.18049145128218544,0.19909135029393274
58,0.04,0.42,0.3,6.466021820296151,6.466021820290615,3.0735183432307434,9.539540163521359,0.0033556906365364205,2.0787775333122025,16,750,0.2,0.19403372202065355,0.20738061620159712
58,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.44397254031435507,12.895212484529322,16,750,0.8591836734693877,1.3017554920613812,1.0096359015667622
58,0.07,0.0,0.05,0.0,0.0,0.8371152824924232,0.8371152824924232,0.0008381342804915583,5.688177966003583,16,750,0.7214285714285714,1.0295031269294381,0.8455624144082652
58,0.07,0.0,0.12,0.0,0.0,1.2940000650046473,1.2940000650046473,0.0009832112706955308,3.959357831052608,16,750,0.7816326530612245,1.2215105233462908,0.9627403089072841
58,0.07,0.0,0.22,0.0,0.0,1.7398365039270356,1.7398365039270356,0.0010318876599085427,2.7729044395225606,16,750,0.7571428571428571,1.2643014958896384,0.9873748744622819
58,0.07,0.0,0.3,0.0,0.0,2.2803238520471854,2.2803238520471854,0.001029136767962591,2.2389837582771825,16,750,0.7622448979591837,1.2706027924963117,0.9896133115078016
58,0.07,0.05,0.0,0.015150378762466166,0.022059688403451405,0.0,0.022059688403451405,0.2386007230436904,14.676587905227477,16,750,0.8173469387755102,1.2478596044472514,1.0070206270711082
