task,seed,readout,beta_pi,lambda_pi,gamma,n,layers,topology,mixer,input_mode,channel,val_nmse,test_nmse,alpha
mackey_glass,49,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,49,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,49,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.0021739003256127,1.0148665880475154,1e-07
lorenz,50,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,2.219789684811024,1.0026944750194426,1e-08
mackey_glass,50,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-06
narma10,50,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.0045510097280848,1.0273510422713805,1e-08
sunspots_annual,50,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.0020416446313793,1.0152337768600856,1e-08
lorenz,51,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,2.219789684811029,1.002694475019443,1e-08
mackey_glass,51,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,51,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713799,1e-08
sunspots_annual,51,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.001682246949877,1.0163217750843017,1e-08
lorenz,52,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,2.219789684811019,1.0026944750194424,1e-08
mackey_glass,52,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,52,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.0045510097280848,1.027351042271381,1e-08
sunspots_annual,52,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.0015660727878912,1.0167066832131768,1e-08
lorenz,53,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mackey_glass,53,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,53,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,53,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.0022720451328686,1.0146040616722316,1e-06
lorenz,54,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110306,1.002694475019443,1e-08
mackey_glass,54,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,54,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713799,1e-08
sunspots_annual,54,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.0050954620054406,1.0092560440681777,1000.0
lorenz,55,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mackey_glass,55,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,55,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,55,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.0050954620081014,1.0092560440644518,1000.0
lorenz,56,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,2.219789684811007,1.0026944750194422,1e-08
mackey_glass,56,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,56,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.0045510097280843,1.0273510422713825,1e-08
sunspots_annual,56,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.001903424282118,1.015635508586293,1e-07
lorenz,57,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,57,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,57,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,57,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.002333142655492,1.014444642002934,1e-06
lorenz,58,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,2.219789684811032,1.002694475019443,1e-08
mackey_glass,58,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,58,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,58,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.0015874351821679,1.0166345198954623,1e-08
lorenz,59,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,59,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,59,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,59,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.0041836096609091,1.010644184770424,1e-08
lorenz,60,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,2.219789684811026,1.0026944750194429,1e-08
mackey_glass,60,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-06
narma10,60,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713803,1e-08
sunspots_annual,60,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.0024766115076709,1.0140816234297623,1e-06
lorenz,61,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110314,1.002694475019443,1e-08
mackey_glass,61,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,61,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,61,Z+ZZ,0.0,0.0,0.12,4,3,ring,rx_zz,uniform,amplitude,1.0019296204857142,1.0155578712736923,1e-06
lorenz,42,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,2.219789684811033,1.002694475019443,1e-08
mackey_glass,42,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,42,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,42,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704366,1000.0
lorenz,43,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-06
mackey_glass,43,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,43,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,43,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0050861903025212,1.0092690368177228,1e-08
lorenz,44,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,2.219789684811021,1.0026944750194426,1e-08
mackey_glass,44,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-06
narma10,44,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0045510097280845,1.027351042271381,1e-08
sunspots_annual,44,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704366,1000.0
lorenz,45,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,2.219789684811032,1.002694475019443,1e-08
mackey_glass,45,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,45,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,45,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704363,1000.0
lorenz,46,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110275,1.0026944750194429,1e-08
mackey_glass,46,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-06
narma10,46,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0045510097280848,1.0273510422713803,1e-08
sunspots_annual,46,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704363,1000.0
lorenz,47,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,47,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,47,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,47,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704363,1000.0
lorenz,48,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,48,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,48,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,48,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.005094864909065,1.009256880168802,1e-08
lorenz,49,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mackey_glass,49,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,49,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,49,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704363,1000.0
lorenz,50,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110235,1.0026944750194426,1e-08
mackey_glass,50,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,50,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0045510097280848,1.0273510422713805,1e-08
sunspots_annual,50,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0050920194643944,1.0092608657750761,1e-08
lorenz,51,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110217,1.0026944750194426,1e-08
mackey_glass,51,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,51,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0045510097280848,1.027351042271381,1e-08
sunspots_annual,51,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704366,1000.0
lorenz,52,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-07
mackey_glass,52,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,52,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,52,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.004868871855332,1.009579705587583,1e-08
lorenz,53,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110323,1.002694475019443,1e-08
mackey_glass,53,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,53,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,53,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0050864295314588,1.009268701317413,1e-08
lorenz,54,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110283,1.002694475019443,1e-08
mackey_glass,54,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,54,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713803,1e-08
sunspots_annual,54,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704363,1000.0
lorenz,55,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mackey_glass,55,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,55,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,55,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704363,1000.0
lorenz,56,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,2.2197896848109635,1.002694475019441,1e-08
mackey_glass,56,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-05
narma10,56,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0045510097280834,1.0273510422713872,1e-08
sunspots_annual,56,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0050896660475672,1.0092641636797486,1e-08
lorenz,57,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,57,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,57,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,57,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0050792005393085,1.009278845673658,1e-08
lorenz,58,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,2.219789684811028,1.0026944750194429,1e-08
mackey_glass,58,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,58,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713803,1e-08
sunspots_annual,58,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.005093982254445,1.0092581162892196,1e-08
lorenz,59,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,59,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,59,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,59,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704363,1000.0
lorenz,60,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-07
mackey_glass,60,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,60,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,60,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0049865443823982,1.009410009862333,1e-08
lorenz,61,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,2.219789684811029,1.002694475019443,1e-08
mackey_glass,61,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,61,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713799,1e-08
sunspots_annual,61,Z+ZZ,0.0,0.0,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0050818711564873,1.0092750965425459,1e-08
lorenz,42,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,42,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,42,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,42,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704361,0.01
lorenz,43,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-07
mackey_glass,43,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,43,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,43,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704361,0.01
lorenz,44,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,44,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,44,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,44,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704366,0.1
lorenz,45,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,45,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,45,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713794,1e-08
sunspots_annual,45,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704366,0.1
lorenz,46,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110323,1.002694475019443,1e-08
mackey_glass,46,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,46,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.0045510097280848,1.0273510422713796,1e-08
sunspots_annual,46,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704363,0.1
lorenz,47,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,2.219789684811031,1.002694475019443,1e-08
mackey_glass,47,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,47,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713799,1e-08
sunspots_annual,47,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704361,0.01
lorenz,48,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,2.219789684811031,1.002694475019443,1e-08
mackey_glass,48,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,48,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713799,1e-08
sunspots_annual,48,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704366,1.0
lorenz,49,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110323,1.002694475019443,1e-08
mackey_glass,49,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,49,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.0045510097280848,1.0273510422713796,1e-08
sunspots_annual,49,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704363,0.1
lorenz,50,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-07
mackey_glass,50,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,50,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,50,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704366,0.1
lorenz,51,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110226,1.0026944750194429,1e-08
mackey_glass,51,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-06
narma10,51,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.0045510097280848,1.0273510422713807,1e-08
sunspots_annual,51,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704363,0.01
lorenz,52,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,52,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,52,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,52,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.0050954029053663,1.0092561268209823,1e-08
lorenz,53,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-06
mackey_glass,53,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,53,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,53,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.005095427236697,1.0092560927516965,1e-08
lorenz,54,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,2.219789684811031,1.002694475019443,1e-08
mackey_glass,54,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,54,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713799,1e-08
sunspots_annual,54,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704366,0.1
lorenz,55,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mackey_glass,55,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,55,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,55,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704366,0.1
lorenz,56,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-06
mackey_glass,56,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,56,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,56,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.0050954618868573,1.0092560442342302,1e-08
lorenz,57,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,2.21978968481103,1.002694475019443,1e-08
mackey_glass,57,Z+ZZ,0.0,0.0,0.3,4,3,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
